conversation_id,message_count,first_message_time,last_message_time,customer_message_count,company_message_count,has_customer_message,has_company_response,is_resolved_candidate,conversation_duration_hours,brand
1682740,5,2017-11-06T16:26:30Z,2017-11-06T16:55:33Z,3,2,True,True,True,0.4841666666666667,AmazonHelp
1682749,24,2017-11-06T15:57:20Z,2017-11-09T17:40:56Z,11,13,True,True,True,73.72666666666667,AmazonHelp
1683099,6,2017-10-17T16:22:26Z,2017-10-17T17:03:00Z,3,3,True,True,True,0.6761111111111111,AmazonHelp
16832,8,2017-11-01T03:55:48Z,2017-11-01T12:07:33Z,4,4,True,True,True,8.195833333333333,AmazonHelp
1683473,2,2017-10-17T15:28:00Z,2017-10-17T16:31:00Z,1,1,True,True,True,1.05,AmazonHelp
1683552,2,2017-10-17T16:26:27Z,2017-10-17T16:30:38Z,1,1,True,True,True,0.06972222222222223,AmazonHelp
1683560,9,2017-11-06T16:35:49Z,2017-11-06T17:30:05Z,5,4,True,True,True,0.9044444444444445,AmazonHelp
1683561,2,2017-11-06T16:56:37Z,2017-11-06T16:59:30Z,1,1,True,True,True,0.04805555555555555,AmazonHelp
1683564,3,2017-11-06T16:53:31Z,2017-11-06T17:32:57Z,2,1,True,True,True,0.6572222222222223,AmazonHelp
1683569,5,2017-08-02T10:19:56Z,2017-11-06T16:55:00Z,3,2,True,True,True,2310.5844444444447,AmazonHelp
1683575,7,2017-11-06T16:42:33Z,2017-11-06T16:55:00Z,4,3,True,True,True,0.2075,AmazonHelp
1683579,4,2017-11-06T16:45:15Z,2017-11-06T16:56:20Z,3,1,True,True,True,0.18472222222222223,AmazonHelp
1683585,4,2017-11-06T16:34:03Z,2017-11-06T17:02:10Z,2,2,True,True,True,0.4686111111111111,AmazonHelp
1683586,2,2017-11-06T16:42:46Z,2017-11-06T16:52:00Z,1,1,True,True,True,0.15388888888888888,AmazonHelp
1683600,2,2017-11-06T16:20:36Z,2017-11-06T16:51:34Z,1,1,True,True,True,0.5161111111111111,AmazonHelp
1683602,2,2017-11-06T16:46:42Z,2017-11-06T16:51:00Z,1,1,True,True,True,0.07166666666666667,AmazonHelp
1683605,3,2017-11-06T16:19:11Z,2017-11-06T16:58:04Z,2,1,True,True,True,0.6480555555555556,AmazonHelp
1683607,2,2017-11-06T16:41:33Z,2017-11-06T16:50:31Z,1,1,True,True,True,0.14944444444444444,AmazonHelp
1683611,3,2017-11-06T16:15:02Z,2017-11-06T16:50:30Z,1,2,True,True,True,0.5911111111111111,AmazonHelp
1683612,2,2017-11-06T16:44:09Z,2017-11-06T16:48:00Z,1,1,True,True,True,0.06416666666666666,AmazonHelp
1683615,3,2017-11-06T16:32:53Z,2017-11-06T16:55:05Z,2,1,True,True,True,0.37,AmazonHelp
1683618,3,2017-11-06T16:33:09Z,2017-11-06T23:48:40Z,2,1,True,True,True,7.258611111111111,AmazonHelp
1683622,3,2017-11-06T16:19:33Z,2017-11-06T16:47:30Z,1,2,True,True,True,0.4658333333333333,AmazonHelp
1683629,4,2017-11-06T16:42:08Z,2017-11-06T17:32:29Z,2,2,True,True,True,0.8391666666666666,AmazonHelp
1684341,11,2017-10-17T16:35:39Z,2017-10-17T17:35:00Z,5,6,True,True,True,0.9891666666666666,AmazonHelp
1684355,5,2017-10-17T15:50:09Z,2017-10-17T17:04:30Z,3,2,True,True,True,1.2391666666666667,AmazonHelp
1684361,2,2017-10-17T15:35:15Z,2017-10-17T16:43:34Z,1,1,True,True,True,1.138611111111111,AmazonHelp
1684414,2,2017-10-17T16:29:02Z,2017-10-17T16:43:00Z,1,1,True,True,True,0.23277777777777778,AmazonHelp
1684416,4,2017-10-17T16:18:22Z,2017-10-17T16:42:41Z,2,2,True,True,True,0.4052777777777778,AmazonHelp
1684448,5,2017-10-17T16:40:09Z,2017-10-18T01:21:45Z,3,2,True,True,True,8.693333333333333,AmazonHelp
1684479,2,2017-10-17T16:25:47Z,2017-10-17T16:41:30Z,1,1,True,True,True,0.2619444444444444,AmazonHelp
1684540,16,2017-10-17T15:33:33Z,2017-10-18T09:58:31Z,9,7,True,True,True,18.41611111111111,AmazonHelp
1684548,4,2017-11-06T17:05:19Z,2017-11-06T17:14:29Z,2,2,True,True,True,0.1527777777777778,AmazonHelp
1684553,3,2017-11-06T16:37:47Z,2017-11-06T17:22:48Z,2,1,True,True,True,0.7502777777777778,AmazonHelp
1684559,5,2017-11-06T16:58:43Z,2017-11-06T17:12:32Z,2,3,True,True,True,0.23027777777777778,AmazonHelp
1684560,2,2017-11-06T16:35:08Z,2017-11-06T17:12:05Z,1,1,True,True,True,0.6158333333333333,AmazonHelp
1684565,3,2017-11-06T17:09:18Z,2017-11-07T07:26:02Z,2,1,True,True,True,14.278888888888888,AmazonHelp
1684572,2,2017-11-06T16:56:48Z,2017-11-06T17:09:00Z,1,1,True,True,True,0.20333333333333334,AmazonHelp
1684574,2,2017-11-06T17:02:25Z,2017-11-06T17:07:00Z,1,1,True,True,True,0.0763888888888889,AmazonHelp
1684579,4,2017-11-06T16:17:50Z,2017-11-06T17:05:00Z,2,2,True,True,True,0.7861111111111111,AmazonHelp
1684588,6,2017-11-06T16:30:38Z,2017-11-06T18:49:31Z,2,4,True,True,True,2.314722222222222,AmazonHelp
1684589,2,2017-11-06T17:01:15Z,2017-11-06T17:04:00Z,1,1,True,True,True,0.04583333333333333,AmazonHelp
1684591,2,2017-11-06T16:53:44Z,2017-11-06T17:03:36Z,1,1,True,True,True,0.16444444444444445,AmazonHelp
1684593,2,2017-11-06T16:45:22Z,2017-11-06T17:01:02Z,1,1,True,True,True,0.2611111111111111,AmazonHelp
1684599,3,2017-11-06T16:39:50Z,2017-11-06T17:00:06Z,2,1,True,True,True,0.3377777777777778,AmazonHelp
1684961,2,2017-10-25T23:03:31Z,2017-10-25T23:40:00Z,1,1,True,True,True,0.6080555555555556,AmazonHelp
1686294,2,2017-11-30T23:14:37Z,2017-11-30T23:20:35Z,1,1,True,True,True,0.09944444444444445,AmazonHelp
1686508,3,2017-11-30T22:54:47Z,2017-11-30T23:07:01Z,2,1,True,True,True,0.2038888888888889,AmazonHelp
1686802,11,2017-11-06T18:34:36Z,2017-11-08T16:37:25Z,6,5,True,True,True,46.04694444444444,AmazonHelp
1686827,4,2017-11-06T18:03:46Z,2017-11-06T19:48:31Z,2,2,True,True,True,1.7458333333333333,AmazonHelp
1686862,3,2017-11-06T18:03:12Z,2017-11-06T19:15:53Z,2,1,True,True,True,1.2113888888888888,AmazonHelp
1686867,4,2017-11-06T18:14:14Z,2017-11-06T18:56:00Z,2,2,True,True,True,0.6961111111111111,AmazonHelp
1686886,2,2017-11-06T20:31:39Z,2017-11-06T20:45:00Z,1,1,True,True,True,0.2225,AmazonHelp
1687017,5,2017-11-06T20:25:39Z,2017-11-06T20:45:00Z,3,2,True,True,True,0.3225,AmazonHelp
1687053,2,2017-11-06T19:31:55Z,2017-11-06T19:44:00Z,1,1,True,True,True,0.2013888888888889,AmazonHelp
1687062,3,2017-11-06T19:40:52Z,2017-11-06T20:01:48Z,2,1,True,True,True,0.3488888888888889,AmazonHelp
1687067,4,2017-11-06T19:33:07Z,2017-11-06T20:37:00Z,2,2,True,True,True,1.0647222222222221,AmazonHelp
1687075,4,2017-11-06T19:12:54Z,2017-11-06T20:07:30Z,2,2,True,True,True,0.91,AmazonHelp
1687080,5,2017-11-06T19:33:20Z,2017-11-06T20:05:29Z,3,2,True,True,True,0.5358333333333334,AmazonHelp
1687081,2,2017-11-06T19:33:43Z,2017-11-06T19:40:46Z,1,1,True,True,True,0.1175,AmazonHelp
1687246,12,2017-11-06T18:12:10Z,2017-11-07T14:18:29Z,7,5,True,True,True,20.10527777777778,AmazonHelp
1687271,9,2017-11-06T17:45:06Z,2017-11-06T18:51:33Z,5,4,True,True,True,1.1075,AmazonHelp
1687289,6,2017-11-06T18:17:24Z,2017-11-06T18:50:00Z,3,3,True,True,True,0.5433333333333333,AmazonHelp
1687310,8,2017-11-06T17:12:21Z,2017-11-06T19:09:01Z,4,4,True,True,True,1.9444444444444444,AmazonHelp
1687333,6,2017-11-06T18:34:03Z,2017-11-06T22:45:37Z,3,3,True,True,True,4.192777777777778,AmazonHelp
1687364,7,2017-11-06T19:34:02Z,2017-11-07T16:20:44Z,4,3,True,True,True,20.778333333333332,AmazonHelp
1687368,4,2017-11-06T19:42:13Z,2017-11-06T19:52:00Z,2,2,True,True,True,0.16305555555555556,AmazonHelp
1687764,5,2017-11-06T18:52:13Z,2017-11-06T19:54:04Z,3,2,True,True,True,1.0308333333333333,AmazonHelp
1687775,10,2017-11-06T18:50:37Z,2017-11-06T20:16:24Z,6,4,True,True,True,1.4297222222222221,AmazonHelp
1687778,2,2017-11-06T19:43:35Z,2017-11-06T19:50:33Z,1,1,True,True,True,0.11611111111111111,AmazonHelp
16884,62,2017-10-18T16:31:48Z,2017-11-02T17:49:28Z,31,31,True,True,True,361.2944444444444,AmazonHelp
1688588,6,2017-11-06T20:05:32Z,2017-11-06T20:32:28Z,3,3,True,True,True,0.4488888888888889,AmazonHelp
1688593,3,2017-11-06T20:06:46Z,2017-11-06T20:14:30Z,1,2,True,True,True,0.1288888888888889,AmazonHelp
1688594,2,2017-11-06T20:08:49Z,2017-11-06T20:13:26Z,1,1,True,True,True,0.07694444444444444,AmazonHelp
1688601,2,2017-11-06T20:04:26Z,2017-11-06T20:12:30Z,1,1,True,True,True,0.13444444444444445,AmazonHelp
1688608,6,2017-11-06T20:03:09Z,2017-11-06T20:40:00Z,3,3,True,True,True,0.6141666666666666,AmazonHelp
1688614,8,2017-11-06T19:12:07Z,2017-11-06T21:14:00Z,4,4,True,True,True,2.031388888888889,AmazonHelp
1688620,4,2017-11-06T20:05:37Z,2017-11-07T08:47:27Z,2,2,True,True,True,12.697222222222223,AmazonHelp
1688624,6,2017-11-06T19:55:43Z,2017-11-06T20:15:33Z,3,3,True,True,True,0.33055555555555555,AmazonHelp
1688629,8,2017-11-06T19:59:29Z,2017-11-06T22:06:44Z,5,3,True,True,True,2.120833333333333,AmazonHelp
1688636,3,2017-11-06T20:01:01Z,2017-11-06T20:18:24Z,2,1,True,True,True,0.2897222222222222,AmazonHelp
1688638,2,2017-11-06T20:02:00Z,2017-11-06T20:05:28Z,1,1,True,True,True,0.057777777777777775,AmazonHelp
1688643,4,2017-11-06T20:00:28Z,2017-11-06T22:50:01Z,2,2,True,True,True,2.825833333333333,AmazonHelp
1688644,3,2017-11-06T19:57:30Z,2017-11-06T20:03:30Z,1,2,True,True,False,0.1,AmazonHelp
1688648,2,2017-11-06T19:50:45Z,2017-11-06T20:02:01Z,1,1,True,True,True,0.18777777777777777,AmazonHelp
1688654,5,2017-11-06T19:32:04Z,2017-11-06T21:31:36Z,3,2,True,True,True,1.9922222222222221,AmazonHelp
1688655,2,2017-11-06T19:50:41Z,2017-11-06T20:01:28Z,1,1,True,True,True,0.17972222222222223,AmazonHelp
1688709,2,2017-11-25T13:37:03Z,2017-11-25T13:43:24Z,1,1,True,True,True,0.10583333333333333,AmazonHelp
1688711,2,2017-11-25T13:15:46Z,2017-11-25T13:42:58Z,1,1,True,True,True,0.4533333333333333,AmazonHelp
1688713,2,2017-11-25T13:34:51Z,2017-11-25T13:42:27Z,1,1,True,True,True,0.12666666666666668,AmazonHelp
1688716,3,2017-11-25T13:39:28Z,2017-11-25T13:45:32Z,2,1,True,True,True,0.10111111111111111,AmazonHelp
1688718,2,2017-11-25T13:24:10Z,2017-11-25T13:41:53Z,1,1,True,True,True,0.29527777777777775,AmazonHelp
1688735,7,2017-11-25T13:15:39Z,2017-11-25T16:07:48Z,4,3,True,True,True,2.8691666666666666,AmazonHelp
1688738,2,2017-11-25T13:27:58Z,2017-11-25T13:41:26Z,1,1,True,True,True,0.22444444444444445,AmazonHelp
1688750,4,2017-11-25T13:17:28Z,2017-11-25T13:54:52Z,2,2,True,True,True,0.6233333333333333,AmazonHelp
1688751,2,2017-11-25T13:37:47Z,2017-11-25T13:41:00Z,1,1,True,True,True,0.05361111111111111,AmazonHelp
1688768,2,2017-11-25T13:28:39Z,2017-11-25T13:40:00Z,1,1,True,True,True,0.18916666666666668,AmazonHelp
1688775,2,2017-11-25T13:37:57Z,2017-11-25T13:40:00Z,1,1,True,True,True,0.034166666666666665,AmazonHelp
1688780,4,2017-11-25T13:35:56Z,2017-11-25T13:44:53Z,2,2,True,True,True,0.14916666666666667,AmazonHelp
1688831,4,2017-11-25T13:10:20Z,2017-11-25T14:48:00Z,2,2,True,True,True,1.6277777777777778,AmazonHelp
1688869,2,2017-11-25T13:32:08Z,2017-11-25T13:34:31Z,1,1,True,True,True,0.03972222222222222,AmazonHelp
1688871,2,2017-11-25T13:18:27Z,2017-11-25T13:34:31Z,1,1,True,True,True,0.2677777777777778,AmazonHelp
1688879,7,2017-11-25T13:28:12Z,2017-11-25T14:16:33Z,4,3,True,True,True,0.8058333333333333,AmazonHelp
1688880,2,2017-11-25T12:18:51Z,2017-11-25T13:34:25Z,1,1,True,True,True,1.2594444444444444,AmazonHelp
1688887,4,2017-11-25T13:31:32Z,2017-11-25T13:50:25Z,2,2,True,True,True,0.31472222222222224,AmazonHelp
1688924,2,2017-11-25T13:13:52Z,2017-11-25T13:34:00Z,1,1,True,True,True,0.33555555555555555,AmazonHelp
1688926,2,2017-11-25T13:07:14Z,2017-11-25T13:32:33Z,1,1,True,True,True,0.42194444444444446,AmazonHelp
1688928,2,2017-11-25T13:04:36Z,2017-11-25T13:31:30Z,1,1,True,True,True,0.4483333333333333,AmazonHelp
1688937,4,2017-11-25T13:22:41Z,2017-11-25T15:10:26Z,2,2,True,True,True,1.7958333333333334,AmazonHelp
1689239,3,2017-10-17T15:31:33Z,2017-10-17T17:06:04Z,2,1,True,True,True,1.5752777777777778,AmazonHelp
1689247,10,2017-10-17T16:32:19Z,2017-10-18T11:08:32Z,5,5,True,True,True,18.60361111111111,AmazonHelp
1689261,16,2017-10-17T16:47:18Z,2017-10-17T20:45:01Z,8,8,True,True,True,3.9619444444444443,AmazonHelp
1689268,5,2017-10-17T16:39:08Z,2017-10-17T17:07:49Z,2,3,True,True,True,0.47805555555555557,AmazonHelp
1689286,10,2017-10-17T16:01:03Z,2017-10-18T22:29:02Z,6,4,True,True,True,30.46638888888889,AmazonHelp
1689294,4,2017-10-17T16:52:56Z,2017-10-17T17:26:30Z,2,2,True,True,True,0.5594444444444444,AmazonHelp
1689295,2,2017-10-17T16:27:45Z,2017-10-17T16:57:10Z,1,1,True,True,True,0.49027777777777776,AmazonHelp
1689299,3,2017-10-17T15:33:33Z,2017-10-17T16:57:10Z,1,2,True,True,True,1.3936111111111111,AmazonHelp
1689316,4,2017-10-17T16:27:40Z,2017-10-17T19:19:31Z,2,2,True,True,True,2.8641666666666667,AmazonHelp
1689320,4,2017-10-17T16:24:20Z,2017-10-18T04:09:47Z,2,2,True,True,True,11.7575,AmazonHelp
1689362,3,2017-10-17T16:31:39Z,2017-10-17T16:55:00Z,1,2,True,True,True,0.38916666666666666,AmazonHelp
16894,2,2017-11-01T03:52:04Z,2017-11-01T04:00:00Z,1,1,True,True,True,0.1322222222222222,AmazonHelp
1689430,2,2017-10-17T16:30:59Z,2017-10-17T16:54:26Z,1,1,True,True,True,0.3908333333333333,AmazonHelp
1689435,2,2017-10-17T15:38:59Z,2017-10-17T16:54:23Z,1,1,True,True,True,1.2566666666666666,AmazonHelp
1689444,2,2017-10-17T15:33:07Z,2017-10-17T16:54:23Z,1,1,True,True,True,1.3544444444444443,AmazonHelp
1689457,12,2017-10-17T16:47:54Z,2017-10-17T20:06:34Z,6,6,True,True,True,3.311111111111111,AmazonHelp
1689459,3,2017-10-17T16:45:01Z,2017-10-18T12:54:58Z,2,1,True,True,True,20.16583333333333,AmazonHelp
1689461,4,2017-10-17T15:24:42Z,2017-10-17T16:52:35Z,2,2,True,True,True,1.4647222222222223,AmazonHelp
1689465,2,2017-10-17T15:32:12Z,2017-10-17T16:51:34Z,1,1,True,True,True,1.3227777777777778,AmazonHelp
1689470,4,2017-11-06T20:24:21Z,2017-11-07T22:57:00Z,2,2,True,True,True,26.544166666666666,AmazonHelp
1689473,3,2017-11-06T20:19:01Z,2017-11-06T20:29:06Z,1,2,True,True,True,0.16805555555555557,AmazonHelp
1689475,3,2017-11-06T20:12:34Z,2017-11-06T20:31:16Z,2,1,True,True,True,0.31166666666666665,AmazonHelp
1689478,3,2017-11-06T20:10:32Z,2017-11-06T20:29:49Z,2,1,True,True,True,0.3213888888888889,AmazonHelp
1689484,9,2017-11-06T20:21:21Z,2017-11-06T21:25:02Z,6,3,True,True,True,1.061388888888889,AmazonHelp
1689489,2,2017-11-06T19:57:31Z,2017-11-06T20:27:31Z,1,1,True,True,True,0.5,AmazonHelp
1689492,3,2017-11-06T20:21:45Z,2017-11-06T20:34:05Z,2,1,True,True,True,0.20555555555555555,AmazonHelp
1689498,7,2017-11-06T18:17:25Z,2017-11-06T23:31:42Z,4,3,True,True,True,5.2380555555555555,AmazonHelp
1689503,4,2017-11-06T20:21:05Z,2017-11-06T20:32:37Z,3,1,True,True,True,0.1922222222222222,AmazonHelp
1689510,7,2017-11-06T20:08:40Z,2017-11-06T20:25:56Z,5,2,True,True,True,0.2877777777777778,AmazonHelp
1689512,2,2017-11-06T20:19:11Z,2017-11-06T20:25:28Z,1,1,True,True,True,0.10472222222222222,AmazonHelp
1689518,5,2017-11-06T20:19:04Z,2017-11-06T21:01:27Z,3,2,True,True,True,0.7063888888888888,AmazonHelp
1689519,2,2017-11-06T20:15:30Z,2017-11-06T20:22:35Z,1,1,True,True,True,0.11805555555555555,AmazonHelp
1689521,2,2017-11-06T20:17:56Z,2017-11-06T20:22:00Z,1,1,True,True,True,0.06777777777777778,AmazonHelp
1689526,4,2017-11-06T20:11:29Z,2017-11-06T20:31:06Z,2,2,True,True,True,0.3269444444444444,AmazonHelp
1689527,2,2017-11-06T20:02:15Z,2017-11-06T20:17:00Z,1,1,True,True,True,0.24583333333333332,AmazonHelp
1689529,2,2017-11-06T20:03:41Z,2017-11-06T20:15:33Z,1,1,True,True,True,0.19777777777777777,AmazonHelp
1689531,7,2017-11-06T19:37:20Z,2017-11-06T20:15:00Z,4,3,True,True,True,0.6277777777777778,AmazonHelp
1689569,5,2017-10-17T16:17:46Z,2017-10-17T17:04:00Z,3,2,True,True,True,0.7705555555555555,AmazonHelp
1689572,3,2017-10-17T16:43:12Z,2017-10-17T16:51:11Z,2,1,True,True,True,0.13305555555555557,AmazonHelp
1689575,3,2017-10-17T16:33:00Z,2017-10-17T16:49:42Z,2,1,True,True,True,0.2783333333333333,AmazonHelp
1689620,4,2017-10-17T16:30:34Z,2017-10-17T17:33:37Z,2,2,True,True,True,1.0508333333333333,AmazonHelp
1689636,4,2017-10-17T15:28:00Z,2017-10-17T17:07:39Z,2,2,True,True,True,1.6608333333333334,AmazonHelp
1689691,3,2017-10-17T13:06:59Z,2017-10-17T16:46:40Z,2,1,True,True,True,3.661388888888889,AmazonHelp
1689697,3,2017-10-17T16:43:47Z,2017-10-17T16:58:49Z,2,1,True,True,True,0.25055555555555553,AmazonHelp
1689735,4,2017-10-17T16:41:33Z,2017-10-17T17:17:31Z,2,2,True,True,True,0.5994444444444444,AmazonHelp
1689742,7,2017-10-17T16:40:40Z,2017-10-17T18:37:50Z,4,3,True,True,True,1.9527777777777777,AmazonHelp
1689743,3,2017-10-17T15:50:49Z,2017-10-17T16:45:30Z,2,1,True,True,True,0.9113888888888889,AmazonHelp
1690466,5,2017-11-06T18:39:18Z,2017-11-06T19:55:04Z,4,1,True,True,True,1.2627777777777778,AmazonHelp
1690758,4,2017-11-06T20:18:01Z,2017-11-06T21:29:55Z,2,2,True,True,True,1.1983333333333333,AmazonHelp
1690762,4,2017-11-06T20:39:14Z,2017-11-06T20:45:01Z,2,2,True,True,True,0.09638888888888889,AmazonHelp
1690763,2,2017-11-06T20:35:22Z,2017-11-06T20:41:01Z,1,1,True,True,True,0.09416666666666666,AmazonHelp
1690770,13,2017-11-06T20:30:27Z,2017-11-06T21:58:00Z,7,6,True,True,True,1.4591666666666667,AmazonHelp
1690778,2,2017-11-06T20:31:42Z,2017-11-06T20:40:00Z,1,1,True,True,True,0.13833333333333334,AmazonHelp
1690789,11,2017-11-06T17:52:27Z,2017-11-06T21:17:56Z,7,4,True,True,True,3.424722222222222,AmazonHelp
1690791,2,2017-11-06T20:34:53Z,2017-11-06T20:38:31Z,1,1,True,True,True,0.06055555555555556,AmazonHelp
1690800,2,2017-11-06T20:31:53Z,2017-11-06T20:38:00Z,1,1,True,True,True,0.10194444444444445,AmazonHelp
1690802,2,2017-11-06T20:24:33Z,2017-11-06T20:35:44Z,1,1,True,True,True,0.18638888888888888,AmazonHelp
1690810,7,2017-11-06T20:24:24Z,2017-11-06T21:34:25Z,4,3,True,True,True,1.1669444444444443,AmazonHelp
1690811,2,2017-11-06T20:23:57Z,2017-11-06T20:35:00Z,1,1,True,True,True,0.18416666666666667,AmazonHelp
1690816,4,2017-11-06T20:26:03Z,2017-11-07T15:03:01Z,2,2,True,True,True,18.61611111111111,AmazonHelp
1690825,10,2017-11-06T20:06:49Z,2017-11-06T21:07:28Z,7,3,True,True,True,1.0108333333333333,AmazonHelp
1690827,2,2017-11-06T20:25:25Z,2017-11-06T20:33:00Z,1,1,True,True,True,0.12638888888888888,AmazonHelp
1690829,2,2017-11-06T20:17:03Z,2017-11-06T20:33:00Z,1,1,True,True,True,0.2658333333333333,AmazonHelp
1690834,4,2017-11-06T20:28:10Z,2017-11-06T20:54:03Z,2,2,True,True,True,0.4313888888888889,AmazonHelp
1690836,3,2017-11-06T20:23:24Z,2017-11-06T21:57:46Z,2,1,True,True,True,1.5727777777777778,AmazonHelp
1690844,7,2017-11-06T20:25:23Z,2017-11-06T21:32:26Z,4,3,True,True,True,1.1175,AmazonHelp
1691605,2,2017-10-26T03:14:42Z,2017-10-26T03:23:57Z,1,1,True,True,True,0.15416666666666667,AmazonHelp
1691607,2,2017-10-26T03:11:06Z,2017-10-26T03:20:26Z,1,1,True,True,True,0.15555555555555556,AmazonHelp
1691616,5,2017-11-06T17:40:15Z,2017-11-06T20:35:54Z,3,2,True,True,True,2.9275,AmazonHelp
1691930,8,2017-11-06T20:51:24Z,2017-11-06T21:28:55Z,6,2,True,True,True,0.6252777777777778,AmazonHelp
1691934,2,2017-11-06T20:52:49Z,2017-11-06T20:58:27Z,1,1,True,True,True,0.09388888888888888,AmazonHelp
1691941,7,2017-11-06T20:43:49Z,2017-11-07T01:04:54Z,4,3,True,True,True,4.351388888888889,AmazonHelp
1691947,2,2017-11-06T20:49:02Z,2017-11-06T20:57:30Z,1,1,True,True,True,0.1411111111111111,AmazonHelp
1691982,6,2017-11-06T20:45:17Z,2017-11-07T00:16:27Z,3,3,True,True,True,3.5194444444444444,AmazonHelp
1691987,5,2017-11-06T20:49:49Z,2017-11-06T21:08:01Z,3,2,True,True,True,0.30333333333333334,AmazonHelp
1691988,38,2017-11-06T20:50:09Z,2017-11-07T09:33:58Z,30,8,True,True,True,12.730277777777777,AmazonHelp
1692450,2,2017-11-06T20:46:14Z,2017-11-06T20:50:04Z,1,1,True,True,True,0.06388888888888888,AmazonHelp
1692606,7,2017-11-06T17:33:10Z,2017-11-07T18:23:32Z,4,3,True,True,True,24.839444444444446,AmazonHelp
1692607,2,2017-11-06T17:38:38Z,2017-11-06T17:43:00Z,1,1,True,True,True,0.07277777777777777,AmazonHelp
1692612,7,2017-11-06T17:13:01Z,2017-11-06T23:18:38Z,5,2,True,True,True,6.0936111111111115,AmazonHelp
1692616,2,2017-11-06T17:15:20Z,2017-11-06T17:42:00Z,1,1,True,True,True,0.4444444444444444,AmazonHelp
1692618,2,2017-11-06T17:09:02Z,2017-11-06T17:41:32Z,1,1,True,True,True,0.5416666666666666,AmazonHelp
1692620,2,2017-11-06T17:14:52Z,2017-11-06T17:40:00Z,1,1,True,True,True,0.41888888888888887,AmazonHelp
1692623,3,2017-11-06T17:33:54Z,2017-11-06T19:22:29Z,2,1,True,True,True,1.8097222222222222,AmazonHelp
1692625,2,2017-11-06T17:06:51Z,2017-11-06T17:39:00Z,1,1,True,True,True,0.5358333333333334,AmazonHelp
1692627,2,2017-11-06T17:35:00Z,2017-11-06T17:38:00Z,1,1,True,True,True,0.05,AmazonHelp
1692652,10,2017-11-06T17:04:15Z,2017-11-07T15:04:00Z,4,6,True,True,True,21.995833333333334,AmazonHelp
1692657,3,2017-11-06T17:25:12Z,2017-11-06T17:38:10Z,2,1,True,True,True,0.21611111111111111,AmazonHelp
1693311,2,2017-11-26T05:03:40Z,2017-11-26T05:09:56Z,1,1,True,True,True,0.10444444444444445,AmazonHelp
1693317,5,2017-11-26T04:52:56Z,2017-11-29T05:29:29Z,3,2,True,True,True,72.60916666666667,AmazonHelp
1693318,2,2017-11-26T04:58:45Z,2017-11-26T05:08:57Z,1,1,True,True,True,0.17,AmazonHelp
1693320,2,2017-11-26T04:55:16Z,2017-11-26T05:01:51Z,1,1,True,True,True,0.10972222222222222,AmazonHelp
1693326,3,2017-11-26T04:54:58Z,2017-11-26T05:01:24Z,1,2,True,True,True,0.10722222222222222,AmazonHelp
1693327,2,2017-11-26T04:48:20Z,2017-11-26T04:59:36Z,1,1,True,True,True,0.18777777777777777,AmazonHelp
1693509,4,2017-11-06T20:33:14Z,2017-11-07T09:24:40Z,2,2,True,True,True,12.857222222222223,AmazonHelp
1693527,5,2017-11-06T19:26:14Z,2017-11-06T19:42:52Z,4,1,True,True,True,0.2772222222222222,AmazonHelp
1693536,18,2017-11-06T07:23:45Z,2017-11-07T11:22:51Z,9,9,True,True,True,27.985,AmazonHelp
1693541,2,2017-11-06T19:23:57Z,2017-11-06T19:35:40Z,1,1,True,True,True,0.19527777777777777,AmazonHelp
1693544,3,2017-11-06T19:31:23Z,2017-11-06T19:40:51Z,2,1,True,True,True,0.15777777777777777,AmazonHelp
1693547,3,2017-11-06T19:31:38Z,2017-11-06T19:38:33Z,2,1,True,True,True,0.11527777777777778,AmazonHelp
1693549,6,2017-11-06T19:08:49Z,2017-11-06T19:34:30Z,5,1,True,True,True,0.4280555555555556,AmazonHelp
1693555,2,2017-11-06T19:17:48Z,2017-11-06T19:33:33Z,1,1,True,True,True,0.2625,AmazonHelp
1693558,5,2017-11-06T19:17:31Z,2017-11-06T19:37:18Z,3,2,True,True,True,0.32972222222222225,AmazonHelp
1693565,4,2017-11-06T19:28:01Z,2017-11-07T16:33:32Z,2,2,True,True,True,21.091944444444444,AmazonHelp
1693566,2,2017-11-06T19:24:02Z,2017-11-06T19:32:31Z,1,1,True,True,True,0.1413888888888889,AmazonHelp
1693568,3,2017-11-06T19:27:04Z,2017-11-06T19:32:03Z,2,1,True,True,True,0.08305555555555555,AmazonHelp
1693574,6,2017-11-06T18:26:12Z,2017-11-07T21:53:00Z,3,3,True,True,True,27.446666666666665,AmazonHelp
1693577,2,2017-11-06T19:28:04Z,2017-11-06T19:31:00Z,1,1,True,True,True,0.04888888888888889,AmazonHelp
1693583,6,2017-11-06T19:13:58Z,2017-11-06T19:31:00Z,3,3,True,True,True,0.2838888888888889,AmazonHelp
1693589,3,2017-11-06T19:24:34Z,2017-11-06T19:31:00Z,2,1,True,True,True,0.10722222222222222,AmazonHelp
1693593,4,2017-11-06T19:05:40Z,2017-11-06T19:31:13Z,3,1,True,True,True,0.42583333333333334,AmazonHelp
1693596,2,2017-11-06T19:25:40Z,2017-11-06T19:29:32Z,1,1,True,True,True,0.06444444444444444,AmazonHelp
1693602,5,2017-11-06T19:24:44Z,2017-11-07T20:08:48Z,3,2,True,True,True,24.734444444444446,AmazonHelp
