sample_brand,conv_id,tweet_id,created_at,author_id,inbound,text
Delta,1761882,1248426,Mon Oct 30 22:59:03 +0000 2017,339432,True,@Delta I would like to understand how long does it take for Delta to respond to an escalated case 😱 now it’s 6 days since your last messg but
Delta,1761882,1248427,Mon Oct 30 23:00:21 +0000 2017,339432,True,@Delta I have not recd anything from either you or @339433 - pls explain to me the hold up or what is causing this delay ????
Delta,1761882,1248429,Mon Oct 30 23:46:21 +0000 2017,Delta,False,"@339432 Hi there, thanks for taking the time to share your feedback. The processing time can take up to 30 business days. However, our... 1/3"
Delta,1761882,1248430,Mon Oct 30 23:46:21 +0000 2017,Delta,False,@339432 ...Customer Care team is a bit backlogged and the estimated response time is about 45 business days.  Please allow our Customer... 2/3
Delta,1761882,1248431,Mon Oct 30 23:46:22 +0000 2017,Delta,False,"@339432 ...Care Team time to review, investigate then respond to your concerns.    *HCA 3/3"
Delta,1761882,1248428,Thu Oct 26 01:54:07 +0000 2017,339432,True,@Delta first we are told you don’t have a DM no then we were told you have it and are waiting for the right person/manager to respond????
Delta,1761882,1248425,Thu Oct 26 01:56:12 +0000 2017,Delta,False,@339432 ...directly.  *HDG 2/2
Delta,1761882,1248440,Thu Oct 26 01:56:12 +0000 2017,Delta,False,@339432 We've requested that your case be escalated two days ago. Once an escalations manager receives your case they will contact you... 1/2
Delta,1761882,1248436,Tue Nov 14 18:09:14 +0000 2017,339432,True,@Delta It’s been more than 2 weeks since I last heard from anyone .... can you please tell me an exact date when I will hear back ????
Delta,1761882,1248435,Tue Nov 14 18:10:56 +0000 2017,339432,True,@Delta I am paying interest on my credit cards bills and need to get my reimbursement checks processed .. if I do not hear back soon I think I will be forced to take legal action
Delta,1761882,1248437,Tue Nov 14 18:20:14 +0000 2017,Delta,False,"@339432 We certainly apologize about the time that has already passed. However, we are working to get you taken care of as soon as possible. Thank you for your continued patience in this matter.  *TAS"
Delta,1761882,1248434,Tue Oct 31 23:27:24 +0000 2017,339432,True,"@Delta 3 of My friends travelled on the same flight, sent their claims at the same time I sent mine and they have already received their checks"
Delta,1761882,1248433,Tue Oct 31 23:29:03 +0000 2017,339432,True,@Delta So why is my process taking so long ? If it’s escalated it should be done quicker . I sent the claim in August and it’s November 1st
Delta,1761882,1248432,Tue Oct 31 23:29:18 +0000 2017,339432,True,@Delta More than 45 days already right ?
Delta,1761882,1248439,Wed Nov 22 00:12:32 +0000 2017,339432,True,@Delta So after this message I got an email from delta saying that they cannot open the attachment to the email ... is this how you buy time ?
Delta,1761882,1248438,Wed Nov 22 00:14:12 +0000 2017,339432,True,@Delta I am trying my best to give you time but just to remind you I sent in my application in August early Sept and since then have probably sent emails 3/4 times but have not got anything back
Delta,1827233,61205,Wed Nov 01 21:16:33 +0000 2017,130012,True,"@Delta If I am flying first class on connecting flight but not first flight, do I pay luggage fees? All airlines are Delta."
Delta,1827233,61204,Wed Nov 01 21:22:51 +0000 2017,Delta,False,"@130012 HI. I've arrived onto your tweet, Kyle, and I'm going to triple check on that for your at once. May I please have your trip confirm #? *ADB"
Delta,1827233,61201,Wed Nov 01 21:23:39 +0000 2017,130012,True,@Delta Thanks! I just upgraded two of my seats to first class. Here's my confirmation #: HAPTCQ
Delta,1827233,61200,Wed Nov 01 21:25:28 +0000 2017,Delta,False,"@130012 Oh okay, perfect, thanks. I'll look at your confirmation HAPTCQ now and be right on back with you. *ADB"
Delta,1827233,61203,Wed Nov 01 21:28:29 +0000 2017,Delta,False,"@130012 Hey again. The good news is that my automated verification shows that your first two bags checked, 50lbs. or less, are going to be... 1/2"
Delta,1827233,61202,Wed Nov 01 21:29:19 +0000 2017,Delta,False,"@130012 free of charge. You'll also be entitled to your 1 carry-on and 1 personal item for free, too. Let me double check on all of this though *ADB"
Delta,1827233,62447,Wed Nov 01 21:29:43 +0000 2017,130012,True,@Delta Awesome - that's great news! Hopefully there's no bad news lol.
Delta,1827233,62445,Wed Nov 01 21:31:08 +0000 2017,Delta,False,"@130012 Doesn't look like it. Just keep your eyes peeled for another notification for me for any caveat, but you look all set! *ADB"
Delta,1827233,62446,Wed Nov 01 21:31:47 +0000 2017,130012,True,"@Delta Awesome! Looking forward to the extra leg room. At 6'5, I need it!"
Delta,1827233,62448,Wed Nov 01 21:33:53 +0000 2017,Delta,False,@130012 I believe it. I'm 6 feet tall. What are your thoughts on the person who reclines on a taller person in the main cabin? Faux pas? *ADB
Delta,1827233,62449,Wed Nov 01 21:36:29 +0000 2017,130012,True,@Delta I honestly try not to recline back as a courtesy to whoever is behind me. With first class I don't have to. 😄
Delta,1827233,62450,Wed Nov 01 21:40:38 +0000 2017,Delta,False,"@130012 Thanks, I was particularly curious! It is a courtesy, that's right, situation by situation. First class is the best scenario. Enjoy it! *ADB"
Delta,1891094,2046569,Thu Oct 05 02:47:43 +0000 2017,605260,True,@Delta why can’t I upgrade my seat to comfort + when there are still seats available in comfort +?
Delta,1891094,2046568,Thu Oct 05 02:56:05 +0000 2017,Delta,False,"@605260 Hi, Jordan. My apologies for the issues. Please follow &amp; Direct Message your Delta confirmation # for review. *HJH https://t.co/6iDGBJAc2m"
Delta,2617025,2789304,Tue Oct 31 18:14:43 +0000 2017,778581,True,@delta Cómo puedo facturar el cargo por exceso de equipaje si hice un vuelo desde la ciudad de México?
Delta,2617025,2789303,Tue Oct 31 18:45:39 +0000 2017,Delta,False,@778581 Hola. Por favor llene el formulario por el enlace para solicitar una factura:  https://t.co/PaSbqbkaR0  *HMA
SpotifyCares,568436,313065,Sat Oct 07 03:57:55 +0000 2017,190763,True,@115888 why doesn't 'rake it up' play and hasn't for the last day or so?
SpotifyCares,568436,313063,Sat Oct 07 04:26:13 +0000 2017,SpotifyCares,False,@190763 Hey! Help's here. Can you share the link to the track you're having trouble playing: https://t.co/RT7XNMNEAr? We'll check it out /RA
SpotifyCares,568436,313064,Sat Oct 07 04:27:43 +0000 2017,190763,True,@SpotifyCares https://t.co/Et4eyepxOz
SpotifyCares,568436,640204,Sat Oct 07 04:32:27 +0000 2017,SpotifyCares,False,@190763 Thanks! Could you let us know which country you're from? /RA
SpotifyCares,568436,313062,Sat Oct 07 04:32:48 +0000 2017,190763,True,@SpotifyCares Usa
SpotifyCares,568436,313061,Sat Oct 07 04:39:09 +0000 2017,SpotifyCares,False,"@190763 Got it! We're able to play the track without any problems. What device, operating system, and Spotify version are you using? /RA"
SpotifyCares,568436,313060,Sat Oct 07 04:43:42 +0000 2017,190763,True,@SpotifyCares iPhone 6s iOS 10.3.3 Spotify 8.4.20
SpotifyCares,568436,313059,Sat Oct 07 04:45:07 +0000 2017,SpotifyCares,False,@190763 Can you also DM us your account's email address? We'll take a look under the hood /RA https://t.co/ldFdZRiNAt
SpotifyCares,925122,1026785,Thu Oct 12 16:54:14 +0000 2017,362960,True,@SpotifyCares please contact me for trouble with my account. I can’t log in so I’m tweeting you.
SpotifyCares,925122,1026784,Thu Oct 12 17:20:27 +0000 2017,SpotifyCares,False,@362960 Hey Mike! Can you DM us your account's email address and username? We'll take a look backstage /SU https://t.co/ldFdZRiNAt
SpotifyCares,927145,1029045,Mon Oct 23 03:21:20 +0000 2017,363484,True,@SpotifyCares my account was charged $10 when I should receive a student discount.
SpotifyCares,927145,1029044,Mon Oct 23 03:56:39 +0000 2017,SpotifyCares,False,@363484 Hi there! Can you DM us your account's email address or username? We'll take a look backstage /NQ https://t.co/ldFdZRiNAt
SpotifyCares,963426,1069144,Mon Oct 23 13:44:03 +0000 2017,372300,True,Would be really nice if @SpotifyCares didn't intransparently prioritize ancient 64kbps mono MP3 rips over even standard quality streams. 🤔
SpotifyCares,963426,1069142,Mon Oct 23 15:42:10 +0000 2017,SpotifyCares,False,@372300 Hey there! Can you let us know what's happening exactly? We'll see how we can help /JP
SpotifyCares,963426,1069143,Mon Oct 23 16:19:05 +0000 2017,372300,True,"@SpotifyCares Two issues, basically:
• The album and artist views should clearly indicate whether a song is streamed or sourced from a local file."
SpotifyCares,963426,1069145,Mon Oct 23 16:19:47 +0000 2017,372300,True,"@SpotifyCares • Actually watch the folder tree designated as the ""local library"" for deletions. Currently, it seems impossible to listen to the streamed…"
SpotifyCares,963426,1069146,Mon Oct 23 16:20:17 +0000 2017,372300,True,"@SpotifyCares …version if you ever had a local MP3 of a song, even if you delete the file. (Because it may have been an ancient old low-quality rip and…"
SpotifyCares,963426,1069147,Mon Oct 23 16:20:22 +0000 2017,372300,True,@SpotifyCares the entire reason for listening to it through Spotify was to hear the song in a decent quality.)
SpotifyCares,963426,1069148,Mon Oct 23 16:42:00 +0000 2017,SpotifyCares,False,"@372300 Thanks! Can you let us know your device, operating system, and Spotify version? We'll see what we can suggest /JP"
SpotifyCares,963426,1069149,Mon Oct 23 16:54:14 +0000 2017,372300,True,"@SpotifyCares PC, Windows 10, updated today. https://t.co/nVltMgt7Nh"
SpotifyCares,963426,1069150,Mon Oct 23 17:00:41 +0000 2017,SpotifyCares,False,@372300 Thanks! Can you try removing the local files sources at Preferences &gt; Local Files to see if that helps? Any better? /JP
SpotifyCares,963426,1069151,Mon Oct 23 17:13:18 +0000 2017,372300,True,"@SpotifyCares Deactivating ""Downloads"" or ""Music Library"" didn't help, and my media folder wasn't listed there anymore."
SpotifyCares,963426,1069152,Mon Oct 23 17:17:18 +0000 2017,372300,True,"@SpotifyCares So I tried deleting random files from the user directories in %APPDATA%\Spotify and %LOCALAPPDATA%\Spotify, and that did the trick. 🤷 https://t.co/nwwqNjwKi9"
SpotifyCares,963426,1069153,Mon Oct 23 17:57:46 +0000 2017,SpotifyCares,False,"@372300 Just to check, is everything all set now? /JP"
SpotifyCares,963426,1069154,Mon Oct 23 17:58:03 +0000 2017,372300,True,"@SpotifyCares Yes, it is."
SpotifyCares,963426,1069155,Mon Oct 23 18:00:36 +0000 2017,SpotifyCares,False,@372300 Great! Let us know if anything comes up again. Happy listening 🎶 /JP
SpotifyCares,1120499,1238315,Thu Oct 26 10:15:37 +0000 2017,410465,True,"@SpotifyCares Yeah, there is JS error once you click the sign up button https://t.co/uiZmTOxzJy"
SpotifyCares,1120499,1238317,Thu Oct 26 10:46:32 +0000 2017,SpotifyCares,False,"@410465 Hmm, have you tried signing up using an incognito or private browsing window? /JO"
SpotifyCares,1120499,1238318,Thu Oct 26 10:57:03 +0000 2017,410465,True,"@SpotifyCares just tried, there is no luck. if not worse. https://t.co/9rL1SxFvTp"
SpotifyCares,1120499,1238319,Thu Oct 26 12:02:34 +0000 2017,SpotifyCares,False,"@410465 Thanks. Can you try a different device? Just to check, does the same thing happen when you use a different WiFi connection? /RS"
SpotifyCares,1120499,1238320,Thu Oct 26 16:11:11 +0000 2017,410465,True,@SpotifyCares I highly doubt it's the connection
SpotifyCares,1120499,1238321,Thu Oct 26 16:53:55 +0000 2017,SpotifyCares,False,@410465 Alright. Can you DM us your email address? We'll take a look backstage /DV https://t.co/ldFdZRiNAt
SpotifyCares,1120499,1238316,Wed Oct 25 21:12:53 +0000 2017,410465,True,"@115888 your web signup form is broken, and I cannot sign up."
SpotifyCares,1120499,1238314,Wed Oct 25 21:36:19 +0000 2017,SpotifyCares,False,"@410465 Hey there! That's not cool. Just to check, are you getting any error messages? If so, a screenshot will come in handy /GU"
SpotifyCares,1410985,1552926,Sat Nov 04 03:28:21 +0000 2017,480479,True,@115888 fuck you why do you make things so fucking hard are you trying to make my life more miserable than it already is
SpotifyCares,1410985,1552925,Sat Nov 04 04:33:27 +0000 2017,SpotifyCares,False,@480479 Hey! Sorry to hear you feel this way. Can you tell us more about what's happening? /RA
SpotifyCares,1788308,1942137,Mon Oct 30 00:02:54 +0000 2017,SpotifyCares,False,"@135402 Hey there! Don't worry, we can help. Can you DM us your account's email address? We'll take a look under the hood /KB https://t.co/ldFdZRiNAt"
SpotifyCares,1788308,1942138,Mon Oct 30 07:10:24 +0000 2017,135402,True,@SpotifyCares Thanks. Will do.
SpotifyCares,1788308,1942139,Sun Oct 29 22:16:13 +0000 2017,135402,True,"@SpotifyCares Hi, Im a Premium customer but im logged out &amp; Spotify does not recognise my username/email so I can't get back in. Can u help?"
SpotifyCares,1854475,1602222,Sun Nov 05 04:02:13 +0000 2017,232105,True,@SpotifyCares when will the iPhone X update come out?
SpotifyCares,1854475,1602223,Sun Nov 05 06:15:34 +0000 2017,SpotifyCares,False,@232105 1: Hey! We hear you. Hopefully it'll be updated soon. Keep automatic downloads activated to get the latest update once it's available.
SpotifyCares,1854475,1602221,Sun Nov 05 06:15:47 +0000 2017,SpotifyCares,False,@232105 2: There's more info here: https://t.co/vHqjftXuQ0. Let us know if you need anything else /NQ
SpotifyCares,1940087,2095022,Wed Nov 08 09:49:56 +0000 2017,618943,True,"Hello @spotifycares I’ve had an email that appears to be genuine that says you’ve changed my email address. Now, I can’t log in. ???"
SpotifyCares,1940087,2095020,Wed Nov 08 10:42:41 +0000 2017,SpotifyCares,False,"@618943 Hey, that doesn't sound right! Can you DM us your account's email address or username? We'll take a look backstage /KM https://t.co/ldFdZRiNAt"
SpotifyCares,1940087,2095021,Wed Nov 08 12:29:20 +0000 2017,618943,True,@SpotifyCares you’re support guys have fixed it now. Thx
SpotifyCares,1940087,2095023,Wed Nov 08 14:17:12 +0000 2017,SpotifyCares,False,@618943 Awesome! Let us know if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv 🙂 /MS
SpotifyCares,1991161,2148221,Thu Nov 09 00:25:45 +0000 2017,631410,True,"@SpotifyCares Hey man, when did you add him? Why wasn't I the first one you told????"
SpotifyCares,1991161,2148220,Thu Nov 09 00:31:31 +0000 2017,SpotifyCares,False,@631410 We're afraid we don't have the exact date when Bob Seger's music was made available on Spotify. Let us know if you have other questions /JU
SpotifyCares,1991161,2148223,Tue Jan 24 03:47:34 +0000 2017,631410,True,Why are there no Bob Seger songs on Spotify? This is a disgrace omgggg. @115888 @631411
SpotifyCares,1991161,2148222,Tue Jan 24 04:39:15 +0000 2017,SpotifyCares,False,"@631410 Hey Jill! We’d love to have all his stuff available, but we have some info about content here: https://t.co/YlV1IAXwsi /CE"
SpotifyCares,2066490,2225659,Fri Nov 10 07:55:42 +0000 2017,649715,True,@SpotifyCares hello. How can I find my account number so I can log in from my Tesla car?
SpotifyCares,2066490,2225658,Fri Nov 10 09:55:18 +0000 2017,SpotifyCares,False,@649715 Hey there! We'd like to share more info via DM. Could you send us one? /TC https://t.co/ldFdZRiNAt
SpotifyCares,2374420,2541819,Fri Nov 17 09:15:41 +0000 2017,722715,True,"@SpotifyCares Hello, I get this: https://t.co/S66SZSIUu8"
SpotifyCares,2374420,2541821,Fri Nov 17 09:26:59 +0000 2017,SpotifyCares,False,@722715 Thanks for the screenshot! Can you DM us your account's email address or username? We'll take a look backstage /KM https://t.co/ldFdZRiNAt
SpotifyCares,2374420,2541822,Fri Nov 17 09:28:13 +0000 2017,722715,True,@SpotifyCares Done.
SpotifyCares,2374420,2541823,Fri Nov 17 10:04:36 +0000 2017,722715,True,@SpotifyCares It still says unsupported even after going incognito
SpotifyCares,2374420,2541824,Fri Nov 17 10:25:10 +0000 2017,SpotifyCares,False,@722715 We've just replied to your DM. Let's carry on chatting there /KM
SpotifyCares,2374420,2541820,Thu Nov 16 11:01:52 +0000 2017,722715,True,@SpotifyCares Hello. I tried subscribing today but there was a problem with my University.  What can I do?
SpotifyCares,2374420,2541818,Thu Nov 16 12:11:46 +0000 2017,SpotifyCares,False,@722715 Hey! Can you let us know what's happening exactly? Did you get any error messages in signing up for the student discount? We'll see what we  can suggest /KM
Uber_Support,1214,1803,Tue Oct 31 22:19:10 +0000 2017,116111,True,Bruh can someone at @115873 @Uber_Support get back to me on my Dms 😒😒😒😒
Uber_Support,1214,1801,Tue Oct 31 22:36:51 +0000 2017,Uber_Support,False,@116111 Here to help! Send us a note via https://t.co/zJ6aIZinzb so our team can connect.
Uber_Support,1214,1802,Tue Oct 31 22:38:15 +0000 2017,116111,True,"@Uber_Support I already dm y'all about 30 mins ago, check it out it is long and detailed."
Uber_Support,1214,1804,Tue Oct 31 23:18:23 +0000 2017,Uber_Support,False,@116111 We're currently reviewing your email and will be in touch shortly. We appreciate your patience!
Uber_Support,1214,1805,Tue Oct 31 23:23:54 +0000 2017,116111,True,@Uber_Support  https://t.co/Fc42zHkmDA
Uber_Support,396531,452067,Fri Dec 01 00:00:49 +0000 2017,222222,True,"@Uber_Support Just did, let's see how it goes."
Uber_Support,396531,452065,Thu Nov 30 21:52:16 +0000 2017,222222,True,Hello @115873 ! I just realized I have a 4.75 where I should have a full 5. This is because one driver never left feedback. It was a perfect trip to a different city so I don't know why feedback wasn't left. How do I get those extra 5 stars?
Uber_Support,396531,452062,Thu Nov 30 21:59:11 +0000 2017,Uber_Support,False,@222222 Sorry about the trouble! Please visit https://t.co/kWptmPiR2h.
Uber_Support,396531,452064,Thu Nov 30 22:05:18 +0000 2017,222222,True,"@Uber_Support No trouble, I just love my perfect feedback ratings 😉"
Uber_Support,396531,452063,Thu Nov 30 23:32:51 +0000 2017,222222,True,"@Uber_Support I didn't find anything on how to get my missing 5 stars. Can I contact Hoang somehow or is it too late? As per the norm, my ride today was a blast as well."
Uber_Support,396531,452066,Thu Nov 30 23:40:28 +0000 2017,Uber_Support,False,@222222 Here to help! Send us a note via https://t.co/ZKt0NHVs3P so our team can follow up.
Uber_Support,434315,494196,Fri Dec 01 17:30:56 +0000 2017,232838,True,"@115873 @Uber_Support 
Today I have a very bad experience with uber pool 
Before reaching pick up location uber driver start the trip.
Tats y @1143 OTP to start the trip is far better and secured way to ride"
Uber_Support,434315,494194,Fri Dec 01 17:32:25 +0000 2017,Uber_Support,False,"@232838 Happy to help! Send us a note here, https://t.co/WFtPA6RjWt, and our team will follow up."
Uber_Support,434315,494195,Fri Dec 01 17:45:42 +0000 2017,232838,True,"@Uber_Support Kindly do the needful and initiate the refund 
Please guide ur driver before reaching the pickup location don't start the trip.
Develop a method like QR Scan to start a trip by uber driver for better and secured trip"
Uber_Support,434315,494197,Fri Dec 01 17:47:50 +0000 2017,Uber_Support,False,"@232838 We're here to assist you further, Kushal. Send us a DM with your email address so we can follow up."
Uber_Support,434315,494199,Fri Dec 01 17:52:04 +0000 2017,232838,True,@Uber_Support Send the DM with screen shot
Uber_Support,434315,494198,Sat Dec 02 01:36:24 +0000 2017,232838,True,"@Uber_Support @115873 
After sending the mail ID thru DM
there is no proper response from your side
How much time it will take"
Uber_Support,434315,494200,Sat Dec 02 03:41:04 +0000 2017,Uber_Support,False,@232838 Thanks for reaching out. We understand your concern and apologize for any inconvenience this may have caused. Our team has received your report and will be reaching back out to you as soon as we get the chance.
Uber_Support,434315,494201,Sat Dec 02 03:41:08 +0000 2017,Uber_Support,False,@232838 Hello! Thanks for your patience. Please check your DM ( direct messages) for our reply.
Uber_Support,434315,494202,Sat Dec 02 09:11:42 +0000 2017,232838,True,"@Uber_Support There is no message in my DM
@115873 
Kindly check and revert"
Uber_Support,434315,494203,Sat Dec 02 09:53:27 +0000 2017,232838,True,"@Uber_Support U have make the amount Rs. O but I have paid the amount already from my credit card when the amount be will refunded
@115873"
Uber_Support,434315,494204,Sat Dec 02 10:01:19 +0000 2017,Uber_Support,False,"@232838 Hi, Kushal. Our team has followed back up via in app messaging, please check your notifications for us! You may also view our follow up messages in your email inbox. Thanks!"
Uber_Support,517529,583037,Sun Dec 03 13:31:50 +0000 2017,257496,True,@115873 I want to make a complaint.
Uber_Support,517529,583036,Sun Dec 03 13:38:29 +0000 2017,Uber_Support,False,"@257496 Hi there! We're here to help. Let us know if you have any specific questions, or visit our help site at https://t.co/9zsMJKZ2dB for more info."
Uber_Support,539600,606283,Sat Nov 18 23:40:26 +0000 2017,264085,True,"So @115873 charges you a $5 cancellation fee when you cancel because the driver is still finishing another trip, pick up time is going up, and is NOT even on its way to pick you up. Will be the last money I give to #Uber Will continue my relationship with @115879"
Uber_Support,539600,606282,Sat Nov 18 23:43:03 +0000 2017,Uber_Support,False,@264085 We're sorry to hear this was your experience. Contact us via; https://t.co/e8HVorX5rh and we'll be in touch.
Uber_Support,539600,606278,Wed Nov 22 11:02:51 +0000 2017,264085,True,@Uber_Support I did and they did nothing. Didn’t get a credit. You lost me as a client.
Uber_Support,539600,606275,Wed Nov 22 11:04:29 +0000 2017,Uber_Support,False,@264085 Sorry to hear about that! Send us a DM with your email address so we can follow up.
Uber_Support,539600,606277,Wed Nov 22 11:43:37 +0000 2017,264085,True,"@Uber_Support I already emailed the company and they said they couldn’t do anything. Honestly, this is not about the $5. $5 is nothing. It’s about a principle of your company charging money for not even starting a service cause your driver was still doing another trip..."
Uber_Support,539600,606276,Wed Nov 22 11:44:30 +0000 2017,264085,True,@Uber_Support ...and the pick up time was increasing. I find it unfair. I won’t continue messaging the company for $5. Not worth it. But thank you for replying.
Uber_Support,539600,606279,Wed Nov 22 11:48:27 +0000 2017,Uber_Support,False,@264085 Happy to help! Please confirm your email address or phone number through direct message so we can further assist.
Uber_Support,539600,606280,Wed Nov 22 12:09:55 +0000 2017,264085,True,@Uber_Support __email__
Uber_Support,539600,606281,Wed Nov 22 12:14:44 +0000 2017,Uber_Support,False,"@264085 Hi. It appears that our team has followed up with you via email regarding this matter. If you have further questions or concerns, please reply to the email thread. We apologize for any inconvenience this may be causing you and appreciate your patience throughout this matter."
Uber_Support,603499,677022,Thu Nov 23 06:04:56 +0000 2017,281506,True,@Uber_Support can you resolve this issue asap. I am not able to apply discounts... https://t.co/K1ZASYRwum
Uber_Support,603499,677021,Thu Nov 23 06:08:02 +0000 2017,Uber_Support,False,@281506 Here to help! Send us a note here; https://t.co/XTaK2J4LUP and our team will be able to assist!
Uber_Support,603499,677020,Thu Nov 23 06:11:08 +0000 2017,281506,True,@Uber_Support Thanks for the prompt reply. I have already raised a complaint 3 days ago on the provided link. I didnt get any reply. Please look into this.
Uber_Support,603499,677019,Thu Nov 23 06:12:02 +0000 2017,Uber_Support,False,@281506 We're here to help! Send us a DM with your email address so we can connect.
Uber_Support,842152,938036,Fri Oct 13 23:08:19 +0000 2017,326628,True,"@115873 is it normal policy to leave an injured person waiting 15 mins, can't find the address and cancel the trip? Smh. 😡"
Uber_Support,842152,938035,Fri Oct 13 23:20:54 +0000 2017,Uber_Support,False,@326628 We're sorry to hear this was your experience. Contact us via https://t.co/e8HVorX5rh and we'll be in touch.
Uber_Support,1667398,1380199,Mon Oct 16 15:29:50 +0000 2017,289941,True,@Uber_Support @116276 day # 8 still locked out for an “annual update” after being cleared to drive for over 4 years. Doesn’t smell right???
Uber_Support,1667398,1380197,Mon Oct 16 15:38:27 +0000 2017,Uber_Support,False,"@289941 Hi, Nicholas. We're going to reach out via your in-app support thread ASAP. We truly appreciate your patience!"
Uber_Support,1667398,1380198,Mon Oct 16 15:39:28 +0000 2017,289941,True,@Uber_Support FYI the app is completely locked out including msgs. I only get email &amp; twitter msgs.
Uber_Support,1667398,1380200,Mon Oct 16 15:44:31 +0000 2017,Uber_Support,False,"@289941 Happy to help, Nicholas. You should be able to view and respond to our message from the email address associated with your Uber account."
Uber_Support,2330673,2496929,Mon Oct 30 00:51:54 +0000 2017,712552,True,@115877 messes up the order every time and the drivers are always rude. I’m done. @116584 you are my new go to!!!
Uber_Support,2330673,2496928,Mon Oct 30 02:23:33 +0000 2017,Uber_Support,False,"@712552 We're sorry to hear about your experience, Kenzie. Sign in and visit us at https://t.co/uqkboJBiJd so our team can follow up."
Uber_Support,2518247,2688044,Mon Nov 20 00:00:58 +0000 2017,293397,True,"@755813 @Uber_Support Hi Caitlin, as part of Uber’s license, they should provide a telephone number but @182886 have not ensured uber have a landline, also @TfL haven’t  checked 13,000 DBS from uber, so a third of all drivers haven’t been safety checked. Thought you’d like to know #Mugabe"
Uber_Support,2518247,2688045,Mon Nov 20 00:59:39 +0000 2017,182515,True,"@755813 @Uber_Support No1 cares u wanted cheap, well here it is  ...."
Uber_Support,2518247,2688040,Mon Nov 20 09:54:54 +0000 2017,755817,True,@Uber_Support @755813 Never ever Uber. Your drivers are your employees and need proper training and vetting. Why was he working great outside his regulated area. This is illegal and any insurance is surely invalidated ?
Uber_Support,2518247,2688046,Mon Nov 20 16:50:23 +0000 2017,755815,True,"@755813 @755816 @Uber_Support Caitlin, haven’t you been listening to the numerous complaints and warnings about this vile company, did you think we were making it all up or did you think it always happens to someone else?"
Uber_Support,2518247,2688041,Sun Nov 19 02:55:01 +0000 2017,755813,True,"Congrats @115873 for ruining a good night. Driver is a health and safety issue. Was a phone this time, nearly a leg. Next time not so lucky. #nameandshame #uber https://t.co/JhO1ZPtZso"
Uber_Support,2518247,2688038,Sun Nov 19 03:16:29 +0000 2017,Uber_Support,False,@755813 Here to help! Send us a note here https://t.co/IeSxT5cVHC so we can assist.
Uber_Support,2518247,2688039,Sun Nov 19 03:21:41 +0000 2017,755813,True,@Uber_Support Have been sent to this already. Would prefer a number so we can speak to a real person. The way the driver treated us was disgusting. Irresponsible. Dangerous. Unfair.
Uber_Support,2518247,2688042,Sun Nov 19 13:55:37 +0000 2017,175442,True,"@755813 @Uber_Support You forgot ""Cheap"""
Uber_Support,2518247,2688043,Sun Nov 19 22:48:21 +0000 2017,755814,True,"@755813 @Uber_Support Cheap though, or so you're led to believe..... #PoundShopPublic"
Uber_Support,2593789,2765050,Tue Nov 21 09:02:54 +0000 2017,773362,True,No refund given by @115873 till now they cheating with there clients . @120320 @Uber_Support @118341 @135979 @122869 @144148 @23883 @103417
Uber_Support,2593789,2765056,Tue Nov 21 09:10:38 +0000 2017,Uber_Support,False,@773362 Sorry to hear about that! Send us a DM with your email address so we can follow up.
Uber_Support,2593789,2765057,Tue Nov 21 09:12:14 +0000 2017,773362,True,"@Uber_Support __email__
9410006721 my uber registered number"
Uber_Support,2593789,2765048,Tue Nov 21 09:15:46 +0000 2017,Uber_Support,False,@773362 Thanks for the quick response! It seems a member of our team has reached out to you. Please reply there if you have additional questions!
Uber_Support,2593789,2765049,Wed Nov 22 03:54:24 +0000 2017,773362,True,@Uber_Support How much time u have to take
Uber_Support,2593789,2765051,Wed Nov 22 04:09:36 +0000 2017,Uber_Support,False,@773362 A member of our team has been in touch through in-app support. You're going to need to follow up there to view our response.
Uber_Support,2593789,2765052,Wed Nov 22 06:09:15 +0000 2017,773362,True,@Uber_Support U don't have any number for call
Uber_Support,2593789,2765053,Wed Nov 22 06:51:53 +0000 2017,Uber_Support,False,@773362 We don't have a number for you to contact for issues of this nature. Please follow up with us through in-app support for further assistance.
Uber_Support,2593789,2765054,Wed Nov 22 06:54:49 +0000 2017,773362,True,@Uber_Support Then how should I get my money back
Uber_Support,2593789,2765055,Wed Nov 22 07:59:16 +0000 2017,Uber_Support,False,"@773362 Hi, Vidit. We can confirm that our team has replied on this issue, please check the ""Help"" section to see our correspondence."
Uber_Support,2635188,2807640,Wed Nov 22 03:53:02 +0000 2017,783028,True,"Booked Uber cab for airport, Driver canceled the booking on midway as their car don't have enough CNG.Not expected this type of pathetic service by UBER @115873 @119983 @116288 #Uber #uberindia https://t.co/zrXjyOXMSn"
Uber_Support,2635188,2807639,Wed Nov 22 03:59:58 +0000 2017,Uber_Support,False,@783028 Here to help. Send us a note at https://t.co/Lfmkvg4RDT so our team can connect.
